video_id,query_label,query,search_rank,title,description,channel_title,channel_id,upload_date,timestamp,duration_seconds,views,likes,comments,webpage_url,availability,live_status,language,tags,categories,thumbnail_url,collected_at_utc,collector
5NzBu5v-ISE,performance_english,Peking Opera performance,16,"""Qin Xianglian"" (秦香莲) [English Subtitles]","My amateur translation, original video from the good people at operabeijing.com. Feel free to leave any translation corrections/suggestions in the comments.

The story of Qin Xianglian and her unscrupulous husband is quite well-known in China; this is a slightly abridged production of the Beijing opera adaptation of the tale. For some interesting insights into the story's background, please see: http://watersleeves.blogspot.com/2009/06/chinese-opera-myths-and-facts.html

Random notes:
-Lord Mengchang: http://en.wikipedia.org/wiki/Lord_Mengchang
-Zhuangyuan: The top scoring candidate in a given round of the imperial examinations; an incredibly difficult achievement, which is why it has its own title. In addition to this term, there are several other words of imperial-exam-lingo throughout this play that I've tried to render as understandable as possible.
-Manor: Anytime this appears, the word is 府 (fu). There may be a standard translation for 府, but I don't know it. It's not really a country estate, but rather the official mansion/office of a minister.
-Nanke dream: http://en.wikipedia.org/wiki/The_Governor_of_Nanke
-Ink Pool Palace: A term sometimes used for the home of a great scholar
-""We,"" ""Us,"" etc.: Shimei refers to himself using 本宫 (bengong), a term reserved for royalty. I've tried approximating it with the royal ""we.""
-""You've found a bride but forgotten your wife"": Here and elsewhere, I tried to keep the wordplay between 新人 and 旧人.  新人 means ""bride"", but can literally be broken down into ""new person."" 旧人, by contrast, doesn't typically refer to anything in particular, but literally means ""old person.""
-Chaff: The word is actually 糟糠 (zaokang), the distillers grains left over after making alcohol. In Chinese, the word has been extended to mean ""discard something as worthless.""
-Birthday: Chinese has a number of words for ""birthday"" (including ""thousand-autumns""), of varying formality and literariness, which have no English equivalents
-ten-li pavilion: at one point, pavilions were erected every ten li (a traditional unit of length) along major roads, to provide resting spots for travelers
-Baili Xi: http://www.tasteoflifemag.com/recommended/%E3%80%8C%E4%BA%94%E7%BE%96%E5%A4%A7%E5%A4%AB%E3%80%8D%E7%99%BE%E9%87%8C%E5%A5%9A?lang=en
-Chancellor Wang: Chancellor Wang uses a large number of 成语 (chengyu), Chinese idioms that are difficult to translate. 成语 are usually 4 or 8 word phrases that allude to various historical or legendary stories to express messages that would normally take a paragraph to explain. So, I don't have space to explain each one...
-""hot-and-cold, unfaithful husband"": Wang uses two chengyu that use heat and cold to describe inconstancy and how people will abandon those they can no longer use to their own advantage.
-""Great men have short memories"": This chengyu usually refers specifically to how successful people forget all those who helped them along the way, but Wang is hiding his intentions behind its literal meaning
-""Yapei!"": This along, with ""du,"" ""zou,"" etc. are somewhat untranslatable exclamations. My dictionary suggests ""Fie!"" but I prefer ""Yapei!""
-""A wolf in a tiger's skin..."": Two chengyu referring to people that borrow authority to make threats
-Soldier Han Qi: Han Qi is actually a 家将 (jiajiang), a warrior in the private employment of a wealthy bureaucrat in olden times.
-""Purity will remain in this world"": A line from Ming poet Yu Qian's poem ""石灰吟"" (Song of Lime), which uses limestone, which leaves behind a pure white powder after being subjected to mining and burning, as a metaphor for how one should live
-""Bright Mirror On High"": A phrase often associated with the legendary Bao, who would expose evil like said mirror. This and several lines in Bao's self-introduction refer to famous episodes from his life
-""I eat on an imperial salary"": Literally, ""I eat an imperial salary."" This was a not unknown way for ministers to express their loyalty to the emperor, though, so I modified it to avoid making Bao's speech seem affected
-Wang Chao's entrance: This production omits a scene (probably for the sake of time) in which Wang Chao goes to the prince consort's manor to investigate Han Qi's murder, so this part is extremely confusing
-Thirty six stratagems: http://en.wikipedia.org/wiki/Thirty-Six_Stratagems
-""Today, you are human in appearance only"": A colorful phrase in Chinese. Literally, ""you perversely wrap yourself in human skin"" (枉披人皮)
-""I'll behead this treacherous man, then inform the emperor"": A reference to how Bao was said to be so trusted that he was allowed to act without first consulting the emperor
-""Look not at the monk's face..."": i.e. overlook the situation at hand and act on behalf of a third-party
-""reunite a broken mirror"": couples that have separated are sometimes called ""broken mirrors""
-""Oh, murderous heavens"": Although Xianglian has faced murder, this is also a more general oath or curse.",Nikhi Chau,UC1Y55WqXd-IqV0KMzdJRUyA,20140719,1405742464,8817,524014,17540.0,1300.0,https://www.youtube.com/watch?v=5NzBu5v-ISE,public,not_live,,qin xianglian|chen shimei|秦香莲|陈世美|京剧|chinese opera|peking opera|beijing opera|judge bao|包拯|subtitles|world music,People & Blogs,https://i.ytimg.com/vi/5NzBu5v-ISE/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
Rtchz98EmHk,performance_english,Peking Opera performance,17,"The Peking Opera - ""Stealing the Stored Silver""","The Peking Opera bears little similarity to Western ideas of opera and is often referred to as  ""action opera.""

 It is a multi-faceted entertainment encompassing all aspects of performance from song and dance to juggling, sword-throwing, martial arts, mime and of course the amazing acrobatics for which the Chinese are renowned.

Like us on Facebook! Go to: http://on.fb.me/ThePekingAcrobats-FB
For more information visit: http://bit.ly/IAI_PekingOpera 
Show Schedules can be found at:  http://bit.ly/PekingOperaShowSchedule 
Experience the excitement at home -- check out the IAI Presentations, Inc. Store! http://amzn.to/IAI-Store",IAI Presentations Inc.,UCDidMVcV5mzj2Y9FBINMVTw,20110925,1316974398,218,132093,646.0,19.0,https://www.youtube.com/watch?v=Rtchz98EmHk,public,not_live,,Peking|peking opera|the peking opera|chinese opera|chinese operas|opera|chinese opera show|chinese opera video|iai presentations,Entertainment,https://i.ytimg.com/vi/Rtchz98EmHk/sddefault.jpg?sqp=-oaymwEmCIAFEOAD8quKqQMa8AEB-AH-BIAC6AKKAgwIABABGH8gPCg9MA8=&rs=AOn4CLASKCAOHavNY7p9eCIgHpm5htf00g,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
HAo8Eyia420,performance_english,Peking Opera performance,18,Chinese - Beijing / Peking opera (京剧): Yandang Mountain (雁荡山) - complete,"The war between the rebellious peasants and the imperial army.
Meng Haigong (farmer general) – Xue Yongkang
He Tianlong (emperial general) – Lan Yumin
The plot of this play was made up, and there is neither song nor lyrics throughout. All is depicted by vivid movements, acrobatics and miming. The story is set in 589 AD. 
The name ""yandang"" comes from the lake of beautiful view on the top of the mountain, where the spreading reed, and the wild geese come and live here in autumn.
Peking Opera of Shanghai, director: Li Yuru, 1984.
PLAYLIST : Theatre and more:
https://www.youtube.com/playlist?list=PLA77B5E2507D2B7E0",betapicts,UC4Dt0gAkLdsAbTcRjq5zeNw,20180802,1533170194,1006,200541,2738.0,251.0,https://www.youtube.com/watch?v=HAo8Eyia420,public,not_live,,Peking opera|Beijing Opera|京剧|Yandang Mountain|雁荡山|Meng Haigong|He Tianlong|Peking Opera of Shanghai|1984|acrobatics|mime,Education,https://i.ytimg.com/vi/HAo8Eyia420/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
DiCXelCV-ro,performance_english,Peking Opera performance,19,Excerpt of Fight against Ma Chao presented by China National Peking Opera Company,,China National Opera Company,UCJbLX82jdByCiIpsl3Px9WA,20211117,1637133179,340,19474,260.0,5.0,https://www.youtube.com/watch?v=DiCXelCV-ro,public,not_live,,,People & Blogs,https://i.ytimg.com/vi/DiCXelCV-ro/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
L2c9urbaZNk,performance_english,Peking Opera performance,20,Vica’s vlog: 【Peking Opera】The four main types of roles of Peking Opera,行当 háng dang Categories of opera roles. It is a theatrical term -- “ The categories of professional division of opera actors are divided according to the type of role”. There are mainly four categories of Beijing Opera: 生 shēng、旦dàn 、净jìng、丑chǒu. Let’s have a look of the four main roles on the stage through my vlog!,Vica Vibes,UC9lI3GcZkJDgdZSeuR6rt5g,20210624,1624506468,324,31558,515.0,10.0,https://www.youtube.com/watch?v=L2c9urbaZNk,public,not_live,,chineseclass|chineseword|chinese|chinesecharacters|learnchinese|learningchinese|languagelearning|freeclass|mandrin|chineseteacher|china|travel|speakchinese|เรียนจีน|hsk|VicaLiChinese|Peking Opera,People & Blogs,https://i.ytimg.com/vi/L2c9urbaZNk/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
e1BhZYBhYgw,performance_chinese,京剧选段,1,孟广禄演绎京剧《铡美案》选段，裘派花脸再现巅峰唱功，“尊一声驸马爷细听端的” 来自《中国戏曲大会》| 中华戏韵,"#戏曲 #戏曲名段 #戏曲经典 #京剧 
京剧《铡美案》选段 演出单位：天津青年京剧团，孟广禄 饰 包拯。

剧情简介：北宋年间，陈世美停妻另娶，招为附马，秦香莲带领一双儿女京城寻夫，陈世美非但不认，反差韩琪杀人灭口，韩琪仗义自杀。秦香莲告至开封府，包拯不顾皇家威吓，秉公执法，铡了驸马陈世美，为秦香莲报仇伸冤。

►▷《中国戏曲大会》播放列表：https://bit.ly/3DvtujF
【订阅中华戏韵频道】：https://bit.ly/2RA8tef

■□更多中华戏韵精彩节目列表■□
京剧集锦·播放列表：https://bit.ly/3Wyjk8e
评剧集锦·播放列表：https://bit.ly/3vvzAv2
豫剧集锦·播放列表：https://bit.ly/3DeanKC
越剧集锦·播放列表：https://bit.ly/3TjniQM
黄梅戏集锦·播放列表：https://bit.ly/3MMoCsX",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20170808,1502173439,327,482241,8137.0,202.0,https://www.youtube.com/watch?v=e1BhZYBhYgw,public,not_live,,戲曲|京劇|鍘美案|包公|包拯|孟广禄|裘派名家|京剧裘派|天津京剧团|孟广禄包公|孟广禄铡美案|秦香蓮|包公案|百家公案|陳世美|辛寶達|李長春|狀元|宋仁宗|孟廣祿|京劇裘派|天津京劇團|孟廣祿包公|孟廣祿鍘美案|駙馬|韓琪|自盡|凶手|展昭|發配邊疆|祺家夫婦|祺大娘|公主|太后|龍頭鍘|狀告|皇上|君王|CCTV|cctv戏曲|China|戏曲频道|CCTV戏曲|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|艺术|曲艺|傳統藝術|國粹|国粹|梅蘭芳|尚小雲|程硯秋|荀慧生|常香玉|小白玉霜|周信芳|马连良|裘盛戎|谭富英|戲曲名段|黃梅戲|粤剧|秦腔|戲曲頻道|CCTV戲曲|CCTV11|央视戏曲|中华戏韵|中華戲韵|中国戏曲大会|中國戲曲大會|中華戲韻,Entertainment,https://i.ytimg.com/vi/e1BhZYBhYgw/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
zyg2sT4iSRA,performance_chinese,京剧选段,2,[2014年春晚]京剧《同光十三绝》 表演者：国家京剧院一团,"[2014年春晚]京剧《同光十三绝》 表演者：国家京剧院一团
中国中央电视台春节联欢晚会简称春晚，是中国规模最大、最受关注、收视率最高、影响力最大的综艺性晚会。",CCTV春晚,UCjnJ4buqbnpRVaT3IDUQPZQ,20151228,1451289670,408,339290,3921.0,104.0,https://www.youtube.com/watch?v=zyg2sT4iSRA,public,not_live,,央视春节晚会|央视春晚|春晚|中国中央电视台|晚会|文艺晚会|The Spring Festival Gala CCTV,News & Politics,https://i.ytimg.com/vi/zyg2sT4iSRA/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
7IfAZrdQos0,performance_chinese,京剧选段,3,京剧 Beijing opera《沙家浜》选段 [智斗] - 于魁智 李胜素 杨赤,选自2014年辽宁春节联欢晚会,pirpu long,UCWsSmtBd3JPG-d_zqHL0iPQ,20190706,1562421568,359,179677,802.0,61.0,https://www.youtube.com/watch?v=7IfAZrdQos0,public,not_live,,沙家浜|京剧|李胜素|于魁智|杨赤|Beijing opera,People & Blogs,https://i.ytimg.com/vi/7IfAZrdQos0/sddefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
vPQjyHzgH5s,performance_chinese,京剧选段,4,王珮瑜《捉放曹》（京剧选段）来自 《CCTV空中剧院》 | CCTV戏曲,"京剧《捉放曹》选段 演唱：王珮瑜

《CCTV空中剧院》以播出经典大戏或折子戏为主体，以京剧艺术家和中国京剧优秀青年演员研究生的联合演出，呈现给广大戏曲观众。

#空中剧院 #京剧 #捉放曹 #王珮瑜

2017《CCTV空中剧院》播放列表：https://bit.ly/3SYX6ex
【订阅CCTV戏曲频道】：https://bit.ly/32iZfYI

■□更多CCTV戏曲精彩节目列表■□
京剧集锦·播放列表：https://bit.ly/3AxUtqk
评剧集锦·播放列表：https://bit.ly/3hJpxMq
豫剧集锦·播放列表：https://bit.ly/3EqMuxQ
越剧集锦·播放列表：https://bit.ly/3zkylyx
黄梅戏集锦·播放列表：https://bit.ly/3nIQSCp

■□更多精彩视频，请关注我们■□
CCTV中国中央电视台：https://bit.ly/32loVDW
CCTV电视剧：https://bit.ly/2HOMYBJ
CCTV纪录：https://bit.ly/3c4UlTp
CCTV科教：https://bit.ly/2HN7yCr

■□关注CCTV系列帐号 Like us on Facebook■□
Facebook（中文）: https://www.facebook.com/CCTV.CH/ 
Facebook（英文）: https://www.facebook.com/cctvcom",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20170712,1499859941,318,229642,832.0,35.0,https://www.youtube.com/watch?v=vPQjyHzgH5s,public,not_live,,空中剧院|空中劇院|京剧捉放曹|京剧|京劇|捉放曹|曹操|Chinese opera|香港文化中心大劇院|香港|王珮瑜|戲曲故事|三國|三国|三国演义|三國演義|漢帝|董卓|梅蘭芳|梅兰芳|陳宫|历史|歷史|吕伯奢|中牟縣|戏曲|评剧|豫剧|越剧|黄梅戏|戏曲频道|CCTV戏曲|戲曲|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|艺术|曲艺|傳統藝術|國粹|国粹|尚小雲|程硯秋|荀慧生|常香玉|小白玉霜|周信芳|马连良|裘盛戎|谭富英|戲曲名段|評劇|豫劇|越劇|戲曲頻道|CCTV戲曲|CCTV|CCTV11|央视戏曲,Entertainment,https://i.ytimg.com/vi/vPQjyHzgH5s/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
1fFy-dCtWog,performance_chinese,京剧选段,5,2010年戏曲晚会 京剧 《双投唐》 选段  孟广禄 杜镇杰,2010年戏曲晚会 京剧 《双投唐》 选段  孟广禄 杜镇杰,Joey “Amd103” Sun,UCNw_zCCeigA6K56YeZ4vHrA,20100215,1266252285,270,590562,1681.0,217.0,https://www.youtube.com/watch?v=1fFy-dCtWog,public,not_live,,2010年戏曲晚会|京剧|双投唐|选段|孟广禄|杜镇杰,Music,https://i.ytimg.com/vi/1fFy-dCtWog/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AHeA4AC6AKKAgwIABABGFogRihlMA8=&rs=AOn4CLAdvkpwjnIdCjG2RDjGsyFS6p-GAA,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
zD5qKopfUJs,performance_chinese,京剧选段,6,1996年央视春晚 京剧名家名段荟萃《行云流水》于魁智 李海燕 邓沐玮 梅葆玖 李维康 耿其昌 | CCTV春晚,"京胡：张素英  演唱：
《三家店》于魁智
《锁麟囊》李海燕
《铡美案》邓沐玮
《穆桂英挂帅》梅葆玖
《大登殿》赵葆秀
《四郎探母》李维康 耿其昌

1996 央视春节联欢晚会
张晓海
本年度热门节目：开场歌舞|歌舞《过大年》|歌组合《童心童趣》|小品《机器人趣话》|歌曲《火火的北京》|音乐小品《过河》|歌舞《兵哥哥》|三地小品《一个钱包》|歌组合《乡风乡韵》|戏歌《中国戏曲真神奇》|相声《其实你不懂我的心》|歌曲《我的爱对你说》|小品《打工奇遇》|舞蹈《丰收夜》小品《今晚直播》小品《路口》|歌曲《我们一起来唱歌》|小品《三鞭子》|京剧《行云流水》|相声《明天会更好》|激光琴演奏《流光溢彩》|歌组合《′95流行风》|地方戏曲集锦《三洞房》|独舞《绿》|评弹演唱《穿越霓虹》|相声《老少乐》|歌曲《名人名曲组唱》|三地歌组合《神州大对歌》|三地歌舞《迎春钟声》|歌曲《中国我可爱的家乡》|歌曲《畅饮回忆》|歌组合《欢歌恋曲》|魔术《隔夜修书》|歌曲《公仆赞》|歌组合《江河共举杯》|歌曲《难忘今宵》

观看更多[CCTV春晚]节目：
网络春节联欢晚会 Chinese New Year Pre-Eve Gala: https://goo.gl/NHKxIq
仟禧年代央視春晚Spring Festival Gala through the 00's: https://goo.gl/lrZrwx
九零年代央視春晚Spring Festival Gala through the 90's: https://goo.gl/t2HFv0
八零年代央視春晚Spring Festival Gala through the 80's: https://goo.gl/LiryJc
春节联欢晚会[小品类]节目合辑: https://goo.gl/QvXG6H
春节联欢晚会[歌舞类]节目合辑: https://goo.gl/DVe4rx
春节联欢晚会[魔术类]节目合辑: https://goo.gl/PoaWle
春节联欢晚会[相声类]节目合辑: https://goo.gl/qyzsJo",CCTV春晚,UCjnJ4buqbnpRVaT3IDUQPZQ,20160113,1452664408,466,381503,2056.0,71.0,https://www.youtube.com/watch?v=zD5qKopfUJs,public,not_live,,春晚1996|春晚|CHINESE OPERA|央视春晚 1996|beijing opera|京剧选段|央视春晚|Spring Festival|梅兰芳|春晚直播|1996 央视春晚|直播春晚|春节联欢晚会|CCTV春晚|春晚小品|春晚相声|央视春节晚会|除夕|Chinese New Year|CNY|chunwan|张也|魏松|冯健雪|杭天琪|红霞|徐樱|王平|唐杰忠|王谦|张晓海|央视|CCTV,Entertainment,https://i.ytimg.com/vi/zD5qKopfUJs/sddefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
